Unnamed: 0,open_covid_region_code,sub_region_1,date,hospitalized_cumulative,hospitalized_new,symptom:Angular cheilitis,symptom:Aphonia,symptom:Burning Chest Pain,symptom:Crackles,symptom:Dysautonomia,symptom:Hemolysis,symptom:Laryngitis,symptom:Myoclonus,symptom:Polydipsia,symptom:Rectal pain,symptom:Shallow breathing,symptom:Urinary urgency,symptom:Ventricular fibrillation,symptom:Viral pneumonia
137,US-HI,Hawaii,2020-06-15,97.0,6.0,1.1014492753623186,0.6775160599571735,,1.0531113753468095,,,0.5275696445725264,,,,0.9360354654844839,,,0.7307383627608347
138,US-HI,Hawaii,2020-06-22,111.0,14.0,0.8982579417362025,0.8372591006423983,,0.6436781609195402,,,0.878386167146974,,,,1.104813172894237,,,
139,US-HI,Hawaii,2020-06-29,118.0,7.0,0.7867076562728736,0.8762312633832976,,0.5929449068569165,,,0.950240153698367,,,,0.9958834705509817,,,
140,US-HI,Hawaii,2020-07-06,125.0,7.0,0.6572976138193529,0.9229122055674518,,0.8898137138327389,,,1.1043227665706052,,,,1.1279290690310322,,,0.7447833065810593
141,US-HI,Hawaii,2020-07-13,150.0,25.0,1.0774410774410774,0.9734475374732333,,0.9841458581054301,,,0.9656099903938521,,,,1.1744775174160862,,,0.7203049759229534
142,US-HI,Hawaii,2020-07-20,163.0,13.0,0.8897672375933245,1.0612419700214133,,0.7249306381292113,,,0.736983669548511,,,,1.298606713109563,,,0.6629213483146067
143,US-HI,Hawaii,2020-07-27,199.0,36.0,0.8344312692138779,1.1049250535331905,,1.1296076099881096,,,0.6340057636887608,,,,1.0449651678277392,,,0.5658105939004815
144,US-HI,Hawaii,2020-08-03,239.0,40.0,1.1989459815546772,1.3751605995717344,,0.6305984938565201,,,1.34716618635927,,,,1.091513616212793,,,
145,US-HI,Hawaii,2020-08-10,283.0,44.0,0.8522910262040696,0.6980728051391862,,0.8652397938961555,,,0.9060518731988473,,,,0.9401519949335023,,,
146,US-HI,Hawaii,2020-08-17,396.0,113.0,1.0598741033523642,0.7451820128479656,,0.9009116131589379,,,0.7439000960614793,,,,1.1462951234958836,,,0.7997592295345104
147,US-HI,Hawaii,2020-08-24,505.0,109.0,0.8686868686868687,1.1670235546038543,,0.8874355925485534,,,0.673583093179635,,,,0.6491450284990501,,,0.4546548956661316
148,US-HI,Hawaii,2020-08-31,597.0,92.0,0.9778948909383691,1.0,,1.1411018628616727,,,0.9075888568683959,,,,1.2640911969601014,,,0.523274478330658
149,US-HI,Hawaii,2020-09-07,636.0,39.0,0.9328063241106719,0.6882226980728051,,1.2520808561236625,,,0.5440922190201729,,,,0.8882203926535783,,,0.7431781701444622
150,US-HI,Hawaii,2020-09-14,730.0,94.0,0.8824476650563607,1.0,,0.8933808957590171,,,0.8449567723342939,,,,1.0490816972767576,,,
151,US-HI,Hawaii,2020-09-21,816.0,86.0,1.0136144049187525,0.9576017130620984,,1.0158541418945701,,,1.0789625360230548,,,,1.148195060164661,,,0.6015248796147672
152,US-ID,Idaho,2020-01-06,,,,1.703380588876772,,,,,,,,,,,,2.9464487034949265
153,US-ID,Idaho,2020-01-13,,,,1.9100327153762269,,,,,,,,,,,,2.51803833145434
154,US-ID,Idaho,2020-01-20,,,,1.5539803707742639,,,,,,,,,,,,2.8799323562570462
155,US-ID,Idaho,2020-01-27,,,,1.6777535441657578,,,,,,,,,,,,2.6894024802705747
156,US-ID,Idaho,2020-02-03,,,,1.722464558342421,,,,,,,,,,,,2.735625704622322
157,US-ID,Idaho,2020-02-10,,,,1.8304252998909487,,,,,,,,,,,,2.7282976324689963
158,US-ID,Idaho,2020-02-17,,,,1.76226826608506,,,,,,,,,,,,3.121758737316798
159,US-ID,Idaho,2020-02-24,,,,1.7115594329334787,,,,,,,,,,,,3.312288613303269
160,US-ID,Idaho,2020-03-02,,,,2.163576881134133,,,,,,,,,,,,3.5062006764374294
161,US-ID,Idaho,2020-03-09,,,,2.312431842966194,,,,,,,,,,,,5.636978579481397
162,US-ID,Idaho,2020-03-16,,,,1.9296619411123228,,,,,,,,,,,,5.403607666290868
163,US-ID,Idaho,2020-03-23,39.0,39.0,,1.3473282442748091,,,,,,,,,,,,3.868658399098083
164,US-ID,Idaho,2020-03-30,77.0,38.0,,1.0332606324972737,,,,,,,,,,,,2.8697857948139793
165,US-ID,Idaho,2020-04-06,132.0,55.0,,0.9340239912758996,,,,,,,,,,,,1.9515219842164595
166,US-ID,Idaho,2020-04-13,151.0,19.0,,0.8745910577971646,,,,,,,,,,,,1.391770011273957
167,US-ID,Idaho,2020-04-20,169.0,18.0,,0.9105779716466739,,,,,,,,,,,,1.1482525366403606
168,US-ID,Idaho,2020-04-27,200.0,31.0,,0.697928026172301,,,,,,,,,,,,0.7525366403607665
169,US-ID,Idaho,2020-05-04,207.0,7.0,,0.7758996728462377,,,,,,,,,,,,0.7164599774520857
170,US-ID,Idaho,2020-05-11,213.0,6.0,,0.6837513631406761,,,,,,,,,,,,0.7812852311161217
171,US-ID,Idaho,2020-05-18,225.0,12.0,,0.8538713195201745,,,,,,,,,,,,0.7085682074408116
172,US-ID,Idaho,2020-05-25,242.0,17.0,,0.8353326063249727,,,,,,,,,,,,0.7615558060879367
173,US-ID,Idaho,2020-06-01,260.0,18.0,,0.781897491821156,,,,,,,,,,,,0.459977452085682
174,US-ID,Idaho,2020-06-08,266.0,6.0,,,,,,,,,,,,,,0.48083427282976315
175,US-ID,Idaho,2020-06-15,283.0,17.0,,0.7371864776444929,,,,,,,,,,,,0.5800450958286357
176,US-ID,Idaho,2020-06-22,312.0,29.0,,1.2513631406761176,,,,,,,,,,,,0.6127395715896279
177,US-ID,Idaho,2020-06-29,369.0,57.0,,1.0,,,,,,,,,,,,0.9058624577226606
178,US-ID,Idaho,2020-07-06,477.0,108.0,,0.9972737186477644,,,,,,,,,,,,1.1319052987598646
179,US-ID,Idaho,2020-07-13,600.0,123.0,,0.7508178844056707,,,,,,,,,,,,0.9565952649379931
180,US-ID,Idaho,2020-07-20,741.0,141.0,,1.0430752453653216,,,,,,,,,,,,0.851183765501691
181,US-ID,Idaho,2020-07-27,874.0,133.0,,1.0310796074154853,,,,,,,,,,,,1.0434047350620068
182,US-ID,Idaho,2020-08-03,999.0,125.0,,1.1821155943293349,,,,,,,,,,,,0.927846674182638
183,US-ID,Idaho,2020-08-10,1110.0,111.0,,0.7633587786259542,,,,,,,,,,,,0.5298759864712513
184,US-ID,Idaho,2020-08-17,1256.0,146.0,,0.8091603053435115,,,,,,,,,,,,0.6956031567080044
185,US-ID,Idaho,2020-08-24,1369.0,113.0,,0.8064340239912758,,,,,,,,,,,,0.8021420518602028
186,US-ID,Idaho,2020-08-31,1466.0,97.0,,1.0458015267175573,,,,,,,,,,,,0.8692220969560315
187,US-ID,Idaho,2020-09-07,1604.0,138.0,,0.9945474372955289,,,,,,,,,,,,0.7480270574971815
188,US-ID,Idaho,2020-09-14,1718.0,114.0,,0.7470010905125408,,,,,,,,,,,,0.9024802705749718
189,US-ID,Idaho,2020-09-21,1814.0,96.0,,0.8707742639040349,,,,,,,,,,,,1.0845546786922207
190,US-ME,Maine,2020-01-06,,,1.3577981651376148,1.7462398765908216,1.1124871001031993,1.5876227313299613,1.0526958290946085,1.065909090909091,2.7631495058973545,1.1089005235602094,0.8875502008032129,0.8722513089005235,0.6394001363326517,1.1289414414414416,1.2014309301045678,3.336651583710407
191,US-ME,Maine,2020-01-13,,,0.8568251320544898,2.026995757809487,0.5242518059855521,1.2645046117227017,1.392878942014242,0.9863636363636362,2.709595154606312,1.0020942408376963,1.0856760374832664,1.019371727748691,0.4751192910702113,1.123310810810811,1.2228948816730874,3.1565610859728506
192,US-ME,Maine,2020-01-20,,,1.235474006116208,1.7770921712302352,0.7306501547987615,1.8375483487057422,1.476297049847406,0.975,2.8128785463818935,1.1036649214659684,1.1921017402945113,1.0183246073298429,0.612815269256987,1.195945945945946,1.5288937809576224,3.6524886877828053
193,US-ME,Maine,2020-01-27,,,1.3628023352793996,1.5942923254917085,0.8820089439284485,1.6875929782802737,1.394913530010173,1.902272727272727,2.236531718202104,0.9979057591623035,1.6298527443105757,1.4089005235602092,0.8193592365371506,1.0912162162162162,1.2432581177765547,3.5520361990950224
194,US-ME,Maine,2020-02-03,,,1.098137336669447,1.4986502121095255,0.9501203990368078,1.8250520678369535,0.9407934893184131,1.1130681818181818,2.8052279247688876,1.412565445026178,1.0535475234270415,1.5219895287958114,0.8541240627130198,1.0489864864864866,1.4936708860759493,3.313122171945701
195,US-ME,Maine,2020-02-10,,,1.1326105087572977,1.5711531045121483,0.8902648778809769,1.597143707229991,1.1316378433367242,1.111363636363636,2.7937519923493785,0.9649214659685863,1.0174029451137885,0.8890052356020942,0.8486707566462167,1.0923423423423424,1.4325811777655475,3.043438914027149
196,US-ME,Maine,2020-02-17,,,1.1609674728940784,1.9267258002313923,0.9067767457860337,1.8024397500743825,0.9745676500508647,1.3710227272727271,2.9238125597704814,1.3528795811518324,1.3741633199464527,1.2811518324607327,0.8513974096796183,1.1948198198198199,1.2900385250412767,3.112217194570136
197,US-ME,Maine,2020-02-24,,,1.041979427300528,2.229849595063633,1.0271757825937393,1.8333829217494793,1.1312309257375381,1.4079545454545455,2.5718839655722032,1.0146596858638741,0.999330655957162,1.2973821989528795,0.9311520109066121,1.3502252252252254,1.3896532746285084,3.5791855203619907
198,US-ME,Maine,2020-03-02,,,0.9179872115651934,1.9830312379483226,0.8957688338493291,1.860755727462065,1.4469989827060021,1.1545454545454545,2.8135160981829777,1.138743455497382,1.1157965194109773,1.1717277486910993,0.8438991138377642,1.0726351351351353,1.2228948816730874,3.648868778280543
199,US-ME,Maine,2020-03-09,,,0.7105921601334445,1.851908985730814,1.1585827313381494,1.4192204700981852,0.9831129196337742,0.8857954545454545,2.653490596110934,0.7261780104712041,0.9076305220883535,0.9795811518324608,1.7955010224948875,0.9915540540540542,1.1326362135388,6.8
200,US-ME,Maine,2020-03-16,,,0.8479288295802058,1.9645198611646741,1.584451324389405,1.5519190717048497,0.9619532044760937,1.1005681818181818,2.3532036978004465,0.8544502617801046,0.8065595716198126,0.66282722513089,2.349693251533742,0.6525900900900902,0.7556411667583929,5.590045248868778
201,US-ME,Maine,2020-03-23,49.0,49.0,0.7800945232137892,1.4091785576552256,1.2665978672170624,2.0958048199940493,0.8504577822990844,2.5659090909090905,1.732865795345872,0.7345549738219894,0.9096385542168675,0.8952879581151832,2.0320381731424675,0.7077702702702704,1.0291689598238853,3.213574660633484
202,US-ME,Maine,2020-03-30,92.0,43.0,0.6627745343341673,0.9633629001156961,1.6697626418988647,1.4269562630169592,0.629501525940997,1.1852272727272726,1.194134523430029,0.9214659685863874,1.2536813922356091,0.7429319371727748,2.0988411724608045,0.9110360360360361,0.7732526141992294,2.530316742081448
203,US-ME,Maine,2020-04-06,124.0,32.0,0.7650820127884348,1.0158118010026995,1.238390092879257,1.27997619756025,0.5302136317395727,1.222159090909091,1.2598023589416643,1.0345549738219895,1.1854082998661313,0.9424083769633507,1.715746421267894,0.7004504504504505,0.8293891029168959,1.7746606334841628
204,US-ME,Maine,2020-04-13,138.0,14.0,1.0998053933833751,1.0651754724257618,1.194358445132439,1.0080333234156502,0.6893184130213632,1.1806818181818182,0.7803634045266179,1.199476439790576,1.1338688085676039,0.7973821989528795,1.474437627811861,0.9859234234234237,0.8618602091359383,1.455203619909502
205,US-ME,Maine,2020-04-20,161.0,23.0,1.005282179594106,0.7705360586193598,1.1627106983144133,1.2073787563225231,0.7418107833163785,1.1272727272727272,1.087025820847944,1.0465968586387433,0.9444444444444444,0.9853403141361256,1.3830947511929106,0.9600225225225226,0.5987892129884425,1.0642533936651584
206,US-ME,Maine,2020-04-27,186.0,25.0,0.9257714762301917,0.6309294253760124,0.9975920192638459,0.9824457006843202,0.7418107833163785,1.1176136363636364,0.8600573796620976,0.8942408376963349,1.1050870147255691,0.8795811518324607,0.9686434901158828,0.8648648648648649,0.845349477160154,0.9357466063348415
207,US-ME,Maine,2020-05-04,200.0,14.0,0.9947178204058938,1.068260701889703,1.0024079807361541,1.3734007735792917,0.7865717192268565,1.2624999999999997,0.9658909786420148,0.8612565445026177,0.8400267737617136,0.9968586387434554,1.2194955691888207,1.0557432432432434,0.7859108420473306,0.9140271493212668
208,US-ME,Maine,2020-05-11,223.0,23.0,0.9886016124548236,0.929425376012341,1.132438940488476,0.7170484974709909,0.7414038657171922,0.8102272727272727,0.5623206885559452,0.6539267015706806,0.9544846050870147,1.0157068062827224,1.18200408997955,0.8440315315315317,0.49312052834342324,0.6253393665158371
209,US-ME,Maine,2020-05-18,257.0,34.0,0.879621907144843,0.5275742383339761,0.8579291365669075,0.7509669741148467,0.8354018311291964,0.7693181818181817,0.5623206885559452,1.0827225130890052,1.0180722891566265,0.9397905759162303,0.9952283571915473,0.7105855855855856,0.787011557512383,0.5647058823529412
210,US-ME,Maine,2020-05-25,284.0,27.0,0.7917709202112873,0.8792903972232935,0.6707946336429309,0.5801844689080631,0.8419125127161751,1.0136363636363634,0.42078418871533313,0.8162303664921465,0.7429718875502008,0.9654450261780104,0.950920245398773,0.9876126126126127,0.8249862410566868,
211,US-ME,Maine,2020-06-01,301.0,17.0,0.8407005838198499,0.7659082144234477,0.8565531475748194,0.5998214817018744,0.8264496439471006,0.775,0.8128785463818936,0.8617801047120419,0.7643908969210175,0.9235602094240837,0.8793456032719836,0.8851351351351353,0.7671986791414418,0.5773755656108597
212,US-ME,Maine,2020-06-08,317.0,16.0,0.7534056157909369,0.7319706903200925,0.7877536979704162,0.9140136864028563,1.0600203458799593,0.7443181818181818,0.6911061523748805,1.119371727748691,0.6552878179384203,0.9303664921465967,0.8725289706884799,0.8817567567567569,1.508530544854155,
213,US-ME,Maine,2020-06-15,336.0,19.0,0.7951070336391438,0.7234863092942538,0.6350189198486412,0.7866706337399584,1.0384537131230926,0.7948863636363636,0.9314631813834875,0.9178010471204189,0.7101740294511378,1.1429319371727746,0.9011588275391957,1.0045045045045047,1.4639515685195377,0.5846153846153845
214,US-ME,Maine,2020-06-22,347.0,11.0,0.36586043925493467,0.5645969919012727,0.9769521843825248,0.9336506991966677,0.4683621566632757,0.4755681818181817,0.819254064392732,1.243979057591623,1.000669344042838,1.0408376963350785,1.0593047034764826,1.0855855855855858,1.3324160704457897,
215,US-ME,Maine,2020-06-29,359.0,12.0,0.9563525159855435,0.9865021210952564,1.2741658066735466,0.656352276108301,1.088911495422177,0.7687499999999999,0.6375518010838381,0.9392670157068063,0.9056224899598393,0.9465968586387433,0.9420586230402181,1.1176801801801803,1.011557512383049,0.6389140271493212
216,US-ME,Maine,2020-07-06,372.0,13.0,1.1031415068112316,0.7875048206710374,1.0388716890264877,0.8467717941088962,0.9127161749745677,0.7761363636363636,1.145680586547657,0.8659685863874345,1.0394912985274432,0.9486910994764398,1.1370143149284253,0.9954954954954955,0.988992845349477,0.6244343891402715
217,US-ME,Maine,2020-07-13,375.0,3.0,0.8924103419516264,1.0374084072502892,1.0842793257653938,0.6456411782207676,1.1064089521871823,0.8545454545454544,0.7746254383168634,0.9921465968586386,0.9390896921017403,1.006806282722513,1.0252215405589638,1.0827702702702704,1.0110071546505228,0.641628959276018
218,US-ME,Maine,2020-07-20,383.0,8.0,1.1442869057547955,1.05052063247204,0.9170966632266941,0.724189229396013,1.2618514750762972,0.8892045454545454,0.9888428434810329,1.0471204188481675,0.9504685408299866,1.1534031413612564,1.1261077027948194,0.9712837837837839,0.9730324711062189,0.5375565610859728
219,US-ME,Maine,2020-07-27,389.0,6.0,1.294968028912983,1.2456613960663323,1.0815273477812177,0.7396608152335614,1.278942014242116,0.7142045454545454,0.8836467963021996,1.2340314136125654,1.0327978580990629,0.650785340314136,1.0613496932515338,0.8609234234234234,0.8728673637864611,0.7502262443438913
220,US-ME,Maine,2020-08-03,393.0,4.0,0.5482346399777592,0.8924026224450444,0.8943928448572411,0.5528116631954775,1.243947100712106,0.7465909090909091,0.8925725215173733,1.1068062827225131,0.8319946452476573,1.0471204188481675,1.0224948875255624,1.0135135135135136,0.9669785360484314,
221,US-ME,Maine,2020-08-10,399.0,6.0,1.0614400889630247,0.5823370613189356,0.9900240798073616,0.99196667658435,1.2870803662258392,0.9147727272727273,0.8626075868664329,1.081675392670157,0.7054886211512718,1.1560209424083767,1.0586230402181322,0.8423423423423425,0.6114474408365437,0.7475113122171945
222,US-ME,Maine,2020-08-17,409.0,10.0,1.1036975257158745,1.0134978789047435,0.824905400756794,0.7646533769711396,1.0168870803662258,0.7465909090909091,1.0832005100414408,1.031413612565445,0.7168674698795181,1.0167539267015706,1.0511247443762781,0.9324324324324325,0.7149146945514584,0.6461538461538461
223,US-ME,Maine,2020-08-24,420.0,11.0,1.2326939115929942,0.7142306209024296,1.042999656002752,0.868789050877715,1.1023397761953204,0.8772727272727272,1.0111571565189672,0.8376963350785339,0.9016064257028114,1.0581151832460733,1.0047716428084525,0.9954954954954955,0.7875619152449091,
224,US-ME,Maine,2020-08-31,427.0,7.0,1.1120378092855157,0.6779791747011183,0.8882008943928449,0.8693841118714668,0.9639877924720245,0.805681818181818,0.823079375199235,0.9057591623036649,1.0535475234270415,0.8020942408376963,0.8704839809134287,1.061936936936937,1.0847550908090258,0.7701357466063348
225,US-ME,Maine,2020-09-07,431.0,4.0,1.1637475674172921,0.6131893559583494,1.0939112487100104,1.1454924129723296,1.1523906408952187,1.1892045454545452,0.8269046860057381,0.949738219895288,1.1204819277108433,1.0591623036649214,0.8752556237218814,1.0371621621621623,1.2052834342322507,
226,US-ME,Maine,2020-09-14,440.0,9.0,1.3889352237976091,0.7065175472425762,1.0024079807361541,1.1806010116036894,0.7564598168870804,1.8999999999999997,1.255977048135161,0.8570680628272251,1.2074966532797857,1.1335078534031413,1.125426039536469,1.2269144144144144,1.0308200330214639,0.5529411764705883
227,US-ME,Maine,2020-09-21,446.0,6.0,1.12705031971087,0.8993443887389124,1.1558307533539731,0.991371615590598,1.2484231943031536,1.5857954545454545,0.7701625757092765,1.1848167539267014,1.319946452476573,1.0031413612565445,0.9372869802317655,1.125563063063063,0.9554210236653824,0.7158371040723982
228,US-MT,Montana,2020-01-06,,,1.4109324758842443,1.307317073170732,0.9100817438692098,1.3639035861258082,1.1216883700044904,0.9059656218402427,2.748031496062992,1.0848623853211012,1.2596291012838803,1.0348314606741573,,1.3551401869158877,0.9135135135135134,1.2423768569194684
229,US-MT,Montana,2020-01-13,,,1.3016077170418006,1.4170731707317072,1.106267029972752,1.189888300999412,1.2788504714863045,0.9474216380182001,2.8530183727034117,1.2889908256880735,1.3723252496433664,1.137078651685393,,0.8761682242990654,1.229189189189189,0.9960906958561377
230,US-MT,Montana,2020-01-20,,,0.9581993569131833,1.2780487804878051,0.7574931880108992,1.5437977660199882,1.2590929501571622,1.2133468149646107,2.9330708661417324,1.5642201834862388,0.9728958630527819,1.1775280898876404,1.1087113030957523,1.3574766355140184,1.1600000000000001,1.7576231430805318
231,US-MT,Montana,2020-01-27,,,0.8655948553054662,1.8682926829268294,0.9168937329700273,1.9188712522045854,0.939380332285586,1.4236602628918098,2.5669291338582676,1.2282110091743121,1.101283880171184,0.5876404494382023,0.7890568754499641,1.0771028037383177,1.0367567567567568,1.1493354182955433
232,US-MT,Montana,2020-02-03,,,1.6745980707395498,1.3914634146341465,0.726158038147139,1.6766607877718986,1.2141894925909296,1.492416582406471,3.173228346456693,1.1800458715596331,0.9728958630527819,1.449438202247191,0.7501799856011518,1.0,1.4745945945945946,1.2705238467552777
233,US-MT,Montana,2020-02-10,,,0.8372990353697749,1.4195121951219514,0.8692098092643051,1.736625514403292,1.2141894925909296,1.455005055611729,2.463254593175853,1.1341743119266057,0.8744650499286734,0.7876404494382022,1.1533477321814254,1.155373831775701,1.2443243243243243,1.712275215011728
234,US-MT,Montana,2020-02-17,,,1.1639871382636657,1.8243902439024393,0.8051771117166213,1.5814226925338035,2.1329142343960483,1.2709807886754296,3.0183727034120733,0.9082568807339451,1.3095577746077032,0.9741573033707864,1.1763858891288697,0.7780373831775701,1.6572972972972972,1.5918686473807664
235,US-MT,Montana,2020-02-24,,,1.3118971061093245,1.4256097560975611,1.0,1.7554379776601996,1.2626852267624609,1.0940343781597572,2.6929133858267718,1.056192660550459,1.1711840228245365,1.3134831460674157,0.876889848812095,1.2499999999999998,1.0486486486486486,1.7412040656763097
236,US-MT,Montana,2020-03-02,,,1.067524115755627,1.40609756097561,,1.8212815990593767,1.2132914234396048,1.1405460060667338,3.009186351706037,1.5068807339449544,1.2724679029957204,0.9606741573033708,1.2138228941684663,0.6950934579439252,0.8443243243243242,2.1899921813917125
237,US-MT,Montana,2020-03-09,,,1.1163987138263665,1.70609756097561,1.1335149863760219,1.5167548500881833,1.0830713964975305,1.0364004044489383,2.7060367454068244,,1.152639087018545,1.11123595505618,1.7019438444924406,0.8317757009345794,0.9254054054054055,2.517591868647381
238,US-MT,Montana,2020-03-16,,,0.8668810289389067,1.6134146341463416,1.5136239782016347,1.600235155790711,0.7624607094746296,1.0222446916076844,2.6863517060367452,,0.8901569186875892,,2.7141828653707702,1.1518691588785046,,2.7623143080531665
239,US-MT,Montana,2020-03-23,10.0,10.0,,1.0621951219512198,1.6607629427792916,1.9788359788359784,0.7920969914683431,2.6885743174924164,1.6758530183727034,0.971330275229358,0.7289586305278175,0.7438202247191011,2.2562994960403167,0.7453271028037383,0.7405405405405405,1.7333854573885852
240,US-MT,Montana,2020-03-30,24.0,14.0,0.8861736334405144,0.7158536585365854,1.569482288828338,1.434450323339212,0.7301302200269422,1.1071789686552072,1.2742782152230971,1.0493119266055049,1.223965763195435,0.8247191011235955,1.7393808495320373,,0.878918918918919,1.4831899921813918
241,US-MT,Montana,2020-04-06,47.0,23.0,0.9273311897106109,0.7097560975609757,1.2670299727520438,1.1346266901822457,0.7624607094746296,1.0,1.5118110236220472,1.1204128440366974,1.0285306704707562,0.8235955056179775,1.1216702663786897,0.9240654205607476,0.7297297297297297,1.0
242,US-MT,Montana,2020-04-13,57.0,10.0,0.6533762057877813,0.6878048780487805,0.891008174386921,0.9947089947089948,0.9824876515491693,1.3346814964610716,1.169291338582677,0.9575688073394496,1.4807417974322399,1.1910112359550562,0.9748020158387328,0.6985981308411215,0.8540540540540541,0.7763878029710711
243,US-MT,Montana,2020-04-20,61.0,4.0,1.1266881028938907,,1.2098092643051772,0.892416225749559,0.7660529860799281,1.0040444893832152,1.0879265091863515,,1.0827389443651927,0.9977528089887641,1.1605471562275018,1.105140186915888,1.0486486486486486,0.6481626270523847
244,US-MT,Montana,2020-04-27,62.0,1.0,1.09967845659164,0.6231707317073172,1.4087193460490464,1.0052910052910053,0.6618769645262685,0.8766430738119312,0.8582677165354331,0.9541284403669726,1.0,1.1752808988764045,0.9748020158387328,1.0549065420560746,0.6421621621621622,0.3995308835027366
245,US-MT,Montana,2020-05-04,62.0,0.0,,0.7170731707317074,1.159400544959128,0.9018224573780128,1.1629995509654243,0.884732052578362,0.9908136482939632,0.5917431192660552,0.8559201141226819,0.9966292134831459,1.0179985601151909,0.7838785046728971,0.9848648648648648,0.3940578577013292
246,US-MT,Montana,2020-05-11,64.0,2.0,0.7382636655948553,,0.944141689373297,0.8994708994708994,0.7624607094746296,0.7249747219413548,0.7060367454068242,0.8635321100917432,0.7503566333808844,1.1280898876404493,,0.7126168224299064,1.3437837837837838,0.4769351055512119
